id,entry_id,source_file,source_group,source_version
"55596","16199","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55598","16199","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55600","16200","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55602","16200","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55604","16201","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55606","16201","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55608","16202","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55609","16202","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55610","16203","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55611","16203","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55612","16204","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55614","16204","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55616","16205","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55618","16205","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55620","16206","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55622","16206","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55624","16207","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55626","16207","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55628","16208","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55629","16208","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55630","16209","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55631","16209","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55632","16210","js\vocabularies\minecraft\minecraft_enchantments.js","minecraft","2.2.3"
"55633","16210","js\vocabularies\minecraft_enchantments.js","other","2.2.3"
"55634","16211","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55635","16211","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55636","16212","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55637","16212","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55638","16213","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55639","16213","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55640","16214","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55641","16214","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55642","16215","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55643","16215","js\vocabularies\minecraft\minecraft_status_effects.js","minecraft","2.2.3"
"55644","16215","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55645","16215","js\vocabularies\minecraft_status_effects.js","other","2.2.3"
"55646","16216","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55647","16216","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55648","16217","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55649","16217","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55650","16218","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55651","16218","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55652","16218","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55653","16219","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55654","16219","js\vocabularies\minecraft\minecraft_intermediate.js","minecraft","2.2.3"
"55655","16219","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55656","16219","js\vocabularies\minecraft_intermediate.js","other","2.2.3"
"55657","16219","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55658","16220","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55659","16220","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55660","16220","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55661","16221","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55662","16221","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55663","16222","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55664","16222","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55665","16222","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55666","16223","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55667","16223","js\vocabularies\minecraft\minecraft_status_effects.js","minecraft","2.2.3"
"55668","16223","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55669","16223","js\vocabularies\minecraft_status_effects.js","other","2.2.3"
"55670","16224","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55671","16224","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55672","16225","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55673","16225","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55674","16226","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55675","16226","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55676","16227","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55677","16227","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55678","16227","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55679","16228","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55680","16228","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55681","16229","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55682","16229","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55683","16230","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55684","16230","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55685","16231","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55686","16231","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55687","16232","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55688","16232","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55689","16233","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55690","16233","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55691","16234","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55692","16234","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55693","16235","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55694","16235","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55695","16236","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55696","16236","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55697","16236","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55698","16237","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55699","16237","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55700","16238","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55701","16238","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55702","16239","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55703","16239","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55704","16240","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55705","16240","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55706","16241","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55707","16241","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55708","16242","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55709","16242","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55710","16243","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55711","16243","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55712","16243","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55713","16244","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55714","16244","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55715","16245","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55716","16245","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55717","16246","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55718","16246","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55719","16246","js\vocabularies\minecraft\minecraft_intermediate.js","minecraft","2.2.3"
"55720","16246","js\vocabularies\minecraft_intermediate.js","other","2.2.3"
"55721","16246","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55722","16247","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55723","16247","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55724","16247","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55725","16248","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55726","16248","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55727","16248","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55728","16249","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55729","16249","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55730","16249","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55731","16250","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55732","16250","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55733","16250","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55734","16251","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55735","16251","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55736","16252","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55737","16252","js\vocabularies\minecraft\minecraft_status_effects.js","minecraft","2.2.3"
"55738","16252","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55739","16252","js\vocabularies\minecraft_status_effects.js","other","2.2.3"
"55740","16252","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55741","16253","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55742","16253","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55743","16253","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55744","16254","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55745","16254","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55746","16255","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55747","16255","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55748","16256","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55749","16256","js\vocabularies\minecraft\minecraft_status_effects.js","minecraft","2.2.3"
"55750","16256","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55751","16256","js\vocabularies\minecraft_status_effects.js","other","2.2.3"
"55752","16256","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55753","16257","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55754","16257","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55755","16257","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55756","16258","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55757","16258","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55758","16258","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55759","16259","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55760","16259","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55761","16260","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55762","16260","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55763","16260","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55764","16261","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55765","16261","js\vocabularies\minecraft\minecraft_intermediate.js","minecraft","2.2.3"
"55766","16261","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55767","16261","js\vocabularies\minecraft_intermediate.js","other","2.2.3"
"55768","16261","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55769","16262","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55770","16262","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55771","16263","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55772","16263","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55773","16263","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55774","16264","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55775","16264","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55776","16265","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55777","16265","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55778","16266","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55779","16266","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55780","16267","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55781","16267","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55782","16267","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55783","16268","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55784","16268","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55785","16268","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55786","16269","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55787","16269","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55788","16270","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55789","16270","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55790","16271","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55791","16271","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55792","16272","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55793","16272","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55794","16273","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55795","16273","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55796","16273","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55797","16274","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55798","16274","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55799","16274","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55800","16275","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55801","16275","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55802","16275","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55803","16276","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55804","16276","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55805","16277","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55806","16277","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55807","16277","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"55808","16278","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
"55809","16278","js\vocabularies\minecraft_entities.js","other","2.2.3"
"55810","16279","js\vocabularies\minecraft\minecraft_entities.js","minecraft","2.2.3"
